"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",803,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",178,108
"MALE",58,"VOCATIONAL/GRAMMAR","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",175,98
"MALE",33,"SECONDARY","MARRIED",1076,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",176,65
"FEMALE",26,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",160,54
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",175,75
"MALE",39,"SECONDARY","DIVORCED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",186,90
"FEMALE",67,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",155,60
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,68
"FEMALE",82,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",158,52
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",166,80
"FEMALE",36,"VOCATIONAL/GRAMMAR","SINGLE",1050,"PLEASED","ONE CAN`T BE TOO CAREFUL",21,"NO","NO","YES","NONE",168,65
"MALE",57,"POST-SECONDARY OR HIGHER","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","NONE",172,79
"MALE",42,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","YES","NO","ACTIVE",177,76
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",183,103
"FEMALE",83,"PRIMARY/NO EDUCATION","WIDOWED",3700,"MIXED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",176,63
"FEMALE",33,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",164,60
"MALE",45,"VOCATIONAL/GRAMMAR","DIVORCED",2500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","NONE",176,104
"FEMALE",27,"SECONDARY","SINGLE",500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",176,75
"MALE",46,"PRIMARY/NO EDUCATION","MARRIED",968,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",180,75
"FEMALE",53,"VOCATIONAL/GRAMMAR","WIDOWED",600,"DELIGHTED","IT`S DIFFICULT TO TELL",3,"YES","NO","NO","NONE",167,53
"FEMALE",51,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",159,70
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",162,58
"MALE",66,"SECONDARY","MARRIED",1800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",175,98
"MALE",74,"SECONDARY","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",174,100
"MALE",21,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","YES","ACTIVE",175,75
"FEMALE",71,"SECONDARY","DIVORCED",1150,"MIXED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",158,69
"FEMALE",53,"SECONDARY","MARRIED",700,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",164,70
"MALE",19,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","YES","NO","PASSIVE",178,62
"MALE",57,"SECONDARY","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",184,100
"FEMALE",34,"POST-SECONDARY OR HIGHER","MARRIED",2000,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",173,66
"FEMALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","YES","ACTIVE",162,53
"FEMALE",76,"PRIMARY/NO EDUCATION","WIDOWED",780,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",158,60
"FEMALE",66,"PRIMARY/NO EDUCATION","DIVORCED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",160,62
"FEMALE",82,"PRIMARY/NO EDUCATION","MARRIED",950,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",158,70
"FEMALE",29,"SECONDARY","SINGLE",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",156,53
"MALE",39,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",175,89
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",169,63
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","ACTIVE",168,75
"MALE",34,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","NONE",182,78
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",1264,"PLEASED","IT`S DIFFICULT TO TELL",12,"NO","NO","NO","NONE",180,72
"FEMALE",21,"SECONDARY","SINGLE",3300,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","ACTIVE",175,60
"FEMALE",29,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",168,55
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,74
"MALE",62,"POST-SECONDARY OR HIGHER","MARRIED",2900,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",177,70
"FEMALE",47,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",17,"YES","NO","NO","NONE",168,97
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","ACTIVE",180,89
"FEMALE",86,"VOCATIONAL/GRAMMAR","WIDOWED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",161,69
"FEMALE",40,"SECONDARY","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,60
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",1800,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",158,61
"MALE",71,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",168,75
"FEMALE",72,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",167,68
"MALE",20,"SECONDARY","SINGLE",900,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","ACTIVE",172,75
"MALE",34,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",187,88
"FEMALE",51,"SECONDARY","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","YES","NONE",164,65
"FEMALE",37,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",163,58
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",670,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",160,65
"FEMALE",51,"VOCATIONAL/GRAMMAR","MARRIED",1800,"MIXED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",160,84
"FEMALE",32,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",180,75
"FEMALE",43,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","NONE",165,90
"FEMALE",68,"PRIMARY/NO EDUCATION","WIDOWED",1313,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",145,70
"FEMALE",82,"SECONDARY","WIDOWED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",152,73
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",3500,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",164,85
"FEMALE",32,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","ACTIVE",170,85
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1890,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",150,80
"MALE",54,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",186,95
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",2300,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",164,95
"MALE",63,"PRIMARY/NO EDUCATION","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",177,106
"MALE",71,"POST-SECONDARY OR HIGHER","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",170,70
"FEMALE",64,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,85
"FEMALE",40,"POST-SECONDARY OR HIGHER","SINGLE",250,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",163,44
"FEMALE",59,"POST-SECONDARY OR HIGHER","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",50,"NO","NO","NO","PASSIVE",171,78
"FEMALE",65,"POST-SECONDARY OR HIGHER","MARRIED",1700,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"YES","NO","NO","NONE",159,54
"MALE",25,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","ACTIVE",182,66
"FEMALE",59,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",158,63
"FEMALE",57,"SECONDARY","WIDOWED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",172,70
"FEMALE",21,"POST-SECONDARY OR HIGHER","SINGLE",560,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","ACTIVE",174,82
"MALE",34,"SECONDARY","SINGLE",1560,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"YES","YES","NO","NONE",180,66
"FEMALE",77,"PRIMARY/NO EDUCATION","WIDOWED",560,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",155,60
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,76
"FEMALE",55,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,88
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,56
"MALE",70,"VOCATIONAL/GRAMMAR","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"YES","NO","NO","NONE",168,85
"FEMALE",65,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",0,"NO","NO","NO","NONE",161,60
"FEMALE",67,"PRIMARY/NO EDUCATION","WIDOWED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",157,52
"FEMALE",67,"VOCATIONAL/GRAMMAR","MARRIED",460,"MIXED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",158,75
"FEMALE",58,"SECONDARY","WIDOWED",1280,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",164,70
"FEMALE",23,"SECONDARY","SINGLE",1054,"PLEASED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","ACTIVE",158,49
"MALE",74,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MIXED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",168,120
"FEMALE",19,"VOCATIONAL/GRAMMAR","DIVORCED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",164,56
"FEMALE",61,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","NO","NONE",164,75
"FEMALE",77,"SECONDARY","WIDOWED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,80
"FEMALE",64,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,70
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",2700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",170,70
"FEMALE",26,"SECONDARY","MARRIED",1450,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,60
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",890,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","PASSIVE",180,70
"MALE",49,"SECONDARY","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",182,98
"FEMALE",38,"POST-SECONDARY OR HIGHER","DIVORCED",2900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",169,60
"FEMALE",66,"SECONDARY","MARRIED",1500,"MIXED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",158,62
"MALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,60
"FEMALE",55,"VOCATIONAL/GRAMMAR","DIVORCED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",164,60
"FEMALE",72,"PRIMARY/NO EDUCATION","WIDOWED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",156,63
"MALE",31,"VOCATIONAL/GRAMMAR","MARRIED",500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",181,102
"FEMALE",87,"SECONDARY","WIDOWED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",157,85
"FEMALE",51,"SECONDARY","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",178,76
"FEMALE",34,"SECONDARY","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",158,80
"FEMALE",35,"PRIMARY/NO EDUCATION","MARRIED",1050,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",174,85
"FEMALE",34,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",164,60
"MALE",39,"SECONDARY","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,82
"FEMALE",29,"SECONDARY","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","PASSIVE",180,68
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",175,105
"FEMALE",48,"SECONDARY","MARRIED",1700,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",152,62
"FEMALE",29,"POST-SECONDARY OR HIGHER","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",176,65
"FEMALE",64,"PRIMARY/NO EDUCATION","MARRIED",901,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",171,60
"FEMALE",41,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","PASSIVE",167,48
"FEMALE",36,"VOCATIONAL/GRAMMAR","MARRIED",3500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",20,"YES","YES","NO","NONE",170,86
"FEMALE",81,"SECONDARY","WIDOWED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",157,51
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",175,78
"FEMALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",162,62
"FEMALE",83,"VOCATIONAL/GRAMMAR","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",156,80
"MALE",22,"POST-SECONDARY OR HIGHER","MARRIED",780,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",182,98
"MALE",33,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,95
"MALE",42,"POST-SECONDARY OR HIGHER","MARRIED",2800,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",176,70
"FEMALE",29,"POST-SECONDARY OR HIGHER","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",165,80
"FEMALE",19,"POST-SECONDARY OR HIGHER","SINGLE",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","PASSIVE",175,60
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",169,83
"MALE",37,"SECONDARY","SINGLE",1480,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",170,67
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",780,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",175,102
"MALE",83,"VOCATIONAL/GRAMMAR","MARRIED",2500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,120
"FEMALE",22,"VOCATIONAL/GRAMMAR","MARRIED",1900,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",164,62
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","ACTIVE",178,70
"FEMALE",37,"SECONDARY","SINGLE",200,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,65
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",180,86
"FEMALE",60,"SECONDARY","DIVORCED",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",165,68
"MALE",53,"SECONDARY","MARRIED",2800,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",170,60
"FEMALE",76,"VOCATIONAL/GRAMMAR","WIDOWED",750,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,58
"MALE",53,"PRIMARY/NO EDUCATION","MARRIED",350,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",190,98
"MALE",32,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","YES","PASSIVE",175,63
"FEMALE",65,"VOCATIONAL/GRAMMAR","MARRIED",1320,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,73
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",540,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",178,73
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,90
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",600,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",178,80
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",1320,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",175,110
"FEMALE",53,"PRIMARY/NO EDUCATION","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",158,60
"MALE",25,"SECONDARY","SINGLE",1250,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",176,54
"MALE",21,"SECONDARY","SINGLE",0,"MIXED","IT`S DIFFICULT TO TELL",4,"NO","NO","YES","PASSIVE",170,66
"FEMALE",64,"PRIMARY/NO EDUCATION","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",159,55
"MALE",46,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",188,59
"FEMALE",44,"POST-SECONDARY OR HIGHER","MARRIED",2600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,89
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",1860,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,60
"FEMALE",38,"SECONDARY","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","PASSIVE",173,68
"FEMALE",30,"SECONDARY","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","NO","PASSIVE",164,60
"FEMALE",64,"PRIMARY/NO EDUCATION","DIVORCED",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,55
"FEMALE",51,"SECONDARY","MARRIED",3500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,64
"FEMALE",38,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",170,59
"MALE",68,"VOCATIONAL/GRAMMAR","MARRIED",2800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",179,83
"FEMALE",24,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",160,60
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",170,81
"FEMALE",48,"SECONDARY","MARRIED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",158,90
"FEMALE",33,"VOCATIONAL/GRAMMAR","WIDOWED",1600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","NONE",165,70
"FEMALE",30,"POST-SECONDARY OR HIGHER","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","ACTIVE",171,74
"FEMALE",53,"VOCATIONAL/GRAMMAR","WIDOWED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",158,70
"FEMALE",58,"SECONDARY","DIVORCED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",170,80
"MALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",180,69
"MALE",65,"PRIMARY/NO EDUCATION","MARRIED",1000,"MIXED","IT`S DIFFICULT TO TELL",3,"YES","NO","NO","NONE",185,69
"MALE",51,"POST-SECONDARY OR HIGHER","MARRIED",2600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",180,98
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",178,95
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",2300,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",178,100
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",1600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",168,105
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",850,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",146,50
