"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",48,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",175,72
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",600,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","ACTIVE",164,55
"MALE",65,"POST-SECONDARY OR HIGHER","MARRIED",2500,"MIXED","ONE CAN`T BE TOO CAREFUL",13,"NO","NO","NO","NONE",181,96
"FEMALE",38,"VOCATIONAL/GRAMMAR","DIVORCED",720,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","NONE",143,70
"FEMALE",76,"VOCATIONAL/GRAMMAR","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,65
"FEMALE",47,"VOCATIONAL/GRAMMAR","MARRIED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","PASSIVE",164,83
"FEMALE",55,"PRIMARY/NO EDUCATION","SINGLE",310,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",164,76
"MALE",39,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,85
"MALE",30,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",175,80
"FEMALE",64,"VOCATIONAL/GRAMMAR","WIDOWED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",160,64
"MALE",58,"PRIMARY/NO EDUCATION","DIVORCED",1750,"MIXED","IT`S DIFFICULT TO TELL",1,"YES","YES","NO","NONE",172,80
"MALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",11,"NO","NO","NO","PASSIVE",176,76
"MALE",32,"POST-SECONDARY OR HIGHER","SINGLE",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","ACTIVE",180,75
"MALE",38,"SECONDARY","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",170,80
"FEMALE",77,"PRIMARY/NO EDUCATION","WIDOWED",1450,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",155,60
"FEMALE",40,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",164,64
"MALE",35,"VOCATIONAL/GRAMMAR","SINGLE",590,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",173,100
"FEMALE",59,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",167,74
"FEMALE",78,"PRIMARY/NO EDUCATION","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,55
"MALE",39,"SECONDARY","DIVORCED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",178,75
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,65
"MALE",35,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",166,79
"FEMALE",62,"SECONDARY","MARRIED",1660,"TERRIBLE","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",162,80
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",156,39
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","PASSIVE",160,45
"MALE",24,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","ACTIVE",185,100
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",182,80
"FEMALE",69,"PRIMARY/NO EDUCATION","MARRIED",700,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",164,92
"MALE",58,"SECONDARY","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",188,120
"MALE",20,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,79
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",3400,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"NO","YES","NO","ACTIVE",172,75
"FEMALE",25,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",7,"NO","NO","NO","ACTIVE",172,56
"MALE",67,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",182,105
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",161,58
"FEMALE",27,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","YES","PASSIVE",164,49
"FEMALE",62,"SECONDARY","MARRIED",1400,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",158,60
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","PASSIVE",164,65
"MALE",50,"PRIMARY/NO EDUCATION","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",176,80
"MALE",27,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","YES","NO","NONE",174,79
"FEMALE",76,"VOCATIONAL/GRAMMAR","WIDOWED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",165,69
"FEMALE",44,"POST-SECONDARY OR HIGHER","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,72
"FEMALE",53,"PRIMARY/NO EDUCATION","WIDOWED",896,"MIXED","IT`S DIFFICULT TO TELL",12,"YES","NO","NO","NONE",152,62
"MALE",53,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,92
"MALE",36,"SECONDARY","DIVORCED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",174,110
"FEMALE",61,"PRIMARY/NO EDUCATION","WIDOWED",900,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",168,78
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",164,43
"MALE",34,"POST-SECONDARY OR HIGHER","MARRIED",6800,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","ACTIVE",186,77
"FEMALE",72,"SECONDARY","MARRIED",940,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",152,60
"FEMALE",72,"PRIMARY/NO EDUCATION","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",165,57
"FEMALE",65,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,90
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1857,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",167,74
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",173,80
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",180,96
"FEMALE",48,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",180,54
"MALE",57,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",175,80
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",174,70
"FEMALE",61,"SECONDARY","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,80
"MALE",26,"POST-SECONDARY OR HIGHER","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",150,75
"FEMALE",63,"PRIMARY/NO EDUCATION","MARRIED",775,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,86
"FEMALE",30,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","ACTIVE",162,55
"MALE",38,"SECONDARY","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",175,81
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",3800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",16,"NO","NO","NO","NONE",153,82
"FEMALE",56,"SECONDARY","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",160,60
"FEMALE",28,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,60
"FEMALE",24,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",176,62
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","ACTIVE",178,135
"FEMALE",63,"VOCATIONAL/GRAMMAR","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",165,76
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",15000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",183,120
"FEMALE",46,"VOCATIONAL/GRAMMAR","MARRIED",3600,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",168,85
"MALE",27,"VOCATIONAL/GRAMMAR","SINGLE",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",173,85
"FEMALE",38,"POST-SECONDARY OR HIGHER","MARRIED",2500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",14,"YES","YES","NO","NONE",173,75
"FEMALE",24,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","YES","PASSIVE",160,60
"FEMALE",56,"POST-SECONDARY OR HIGHER","DIVORCED",1890,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","PASSIVE",166,78
"FEMALE",29,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",170,60
"FEMALE",74,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",158,65
"MALE",25,"SECONDARY","MARRIED",0,"DELIGHTED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","ACTIVE",180,80
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",5000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",180,84
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",170,65
"MALE",46,"SECONDARY","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",183,92
"MALE",64,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",7,"YES","NO","NO","NONE",175,72
"FEMALE",56,"SECONDARY","MARRIED",2100,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",162,66
"FEMALE",62,"SECONDARY","WIDOWED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",176,70
"MALE",72,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",180,83
"FEMALE",25,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",165,46
"FEMALE",41,"SECONDARY","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","PASSIVE",160,50
"FEMALE",60,"PRIMARY/NO EDUCATION","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",166,92
"MALE",35,"SECONDARY","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","ACTIVE",180,87
"FEMALE",40,"POST-SECONDARY OR HIGHER","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",168,85
"FEMALE",60,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",165,84
"FEMALE",47,"POST-SECONDARY OR HIGHER","MARRIED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,74
"MALE",58,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"YES","NO","NO","NONE",170,75
"FEMALE",73,"PRIMARY/NO EDUCATION","MARRIED",720,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",150,60
"FEMALE",62,"SECONDARY","DIVORCED",1125,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",161,65
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",188,82
"FEMALE",71,"PRIMARY/NO EDUCATION","WIDOWED",725,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",160,68
"FEMALE",48,"PRIMARY/NO EDUCATION","DIVORCED",2800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",158,60
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",184,69
"FEMALE",85,"PRIMARY/NO EDUCATION","WIDOWED",850,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",155,65
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",179,62
"MALE",32,"SECONDARY","MARRIED",3700,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",20,"NO","YES","NO","PASSIVE",175,83
"FEMALE",37,"POST-SECONDARY OR HIGHER","SINGLE",4000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",170,80
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",1060,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",23,"NO","NO","NO","NONE",160,85
"FEMALE",54,"SECONDARY","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",12,"NO","NO","NO","PASSIVE",165,72
"FEMALE",67,"POST-SECONDARY OR HIGHER","MARRIED",1920,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,98
"FEMALE",20,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",164,60
"MALE",21,"SECONDARY","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",182,100
"MALE",71,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,83
"MALE",59,"VOCATIONAL/GRAMMAR","DIVORCED",444,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","YES","NO","NONE",175,72
"FEMALE",68,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,70
"MALE",37,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","PASSIVE",182,90
"MALE",24,"SECONDARY","SINGLE",0,"DELIGHTED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","PASSIVE",170,80
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",20,"YES","NO","NO","ACTIVE",180,70
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",168,64
"MALE",27,"POST-SECONDARY OR HIGHER","SINGLE",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","ACTIVE",186,104
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",158,80
"FEMALE",70,"POST-SECONDARY OR HIGHER","MARRIED",4500,"PLEASED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","PASSIVE",164,56
"MALE",45,"VOCATIONAL/GRAMMAR","SINGLE",900,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",175,65
"FEMALE",54,"POST-SECONDARY OR HIGHER","DIVORCED",4000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",160,62
"FEMALE",61,"PRIMARY/NO EDUCATION","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",156,78
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",164,73
"FEMALE",22,"SECONDARY","SINGLE",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",170,80
"MALE",77,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",172,80
"FEMALE",82,"PRIMARY/NO EDUCATION","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,80
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",155,70
"MALE",32,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",183,83
"FEMALE",66,"POST-SECONDARY OR HIGHER","SINGLE",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",175,76
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","YES","ACTIVE",170,50
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,60
"FEMALE",77,"PRIMARY/NO EDUCATION","WIDOWED",1170,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",166,90
"MALE",22,"SECONDARY","SINGLE",616,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",175,60
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",15,"NO","NO","NO","ACTIVE",186,112
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",1040,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,60
"FEMALE",30,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",167,75
"FEMALE",52,"PRIMARY/NO EDUCATION","DIVORCED",740,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","NONE",153,83
"MALE",28,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",174,75
"FEMALE",66,"PRIMARY/NO EDUCATION","MARRIED",970,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",160,74
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",176,115
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",158,60
"FEMALE",71,"SECONDARY","SINGLE",980,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",164,72
"MALE",46,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,90
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",179,79
"FEMALE",51,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",172,82
"FEMALE",52,"SECONDARY","MARRIED",740,"MIXED","IT`S DIFFICULT TO TELL",0,"NO","NO","NO","NONE",164,74
"FEMALE",55,"POST-SECONDARY OR HIGHER","DIVORCED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,58
"MALE",33,"POST-SECONDARY OR HIGHER","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",180,82
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1170,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",173,65
"FEMALE",54,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",164,64
"FEMALE",52,"POST-SECONDARY OR HIGHER","WIDOWED",2100,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",165,90
"MALE",68,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",182,94
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",520,"MIXED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",160,52
"MALE",84,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,78
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",168,60
"FEMALE",50,"SECONDARY","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",160,68
"MALE",74,"PRIMARY/NO EDUCATION","SINGLE",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",162,76
"MALE",62,"VOCATIONAL/GRAMMAR","MARRIED",300,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",162,70
"FEMALE",32,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,78
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",175,80
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",183,93
"FEMALE",23,"VOCATIONAL/GRAMMAR","SINGLE",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",160,63
"MALE",26,"SECONDARY","SINGLE",3500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",183,79
"FEMALE",21,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",170,58
"MALE",35,"POST-SECONDARY OR HIGHER","MARRIED",2600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","ACTIVE",175,69
"MALE",76,"SECONDARY","MARRIED",1775,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",165,70
"FEMALE",68,"SECONDARY","WIDOWED",1460,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",163,75
"FEMALE",35,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",176,58
"FEMALE",46,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",158,65
"FEMALE",42,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","NONE",164,69
"MALE",23,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",175,80
"FEMALE",36,"SECONDARY","SINGLE",1350,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",13,"YES","NO","NO","NONE",174,82
