"age","workclass","education","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
36,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","<=50K"
43,"Private","Bachelors","Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
46,"Federal-gov","Bachelors","Married-civ-spouse","Tech-support","Husband","White","Male",3103,0,40,"United-States",">50K"
33,"Private","Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
33,"Private","10th","Divorced","Other-service","Unmarried","White","Female",0,0,45,"United-States","<=50K"
36,"Private","Some-college","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private","HS-grad","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",5178,0,40,"United-States",">50K"
45,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
25,"Private","Bachelors","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private","Assoc-voc","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
26,"Private","HS-grad","Never-married","Adm-clerical","Own-child","White","Female",2354,0,40,"United-States","<=50K"
23,"Private","HS-grad","Never-married","Priv-house-serv","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private","HS-grad","Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
58,"Self-emp-not-inc","Some-college","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private","Assoc-voc","Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
46,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
32,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",4386,0,50,"United-States","<=50K"
26,"Private","HS-grad","Never-married","Other-service","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
52,"Private","5th-6th","Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
19,"Private","HS-grad","Never-married","Other-service","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
33,"Private","Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K"
60,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Private","Some-college","Divorced","Exec-managerial","Not-in-family","White","Male",0,0,38,"United-States","<=50K"
45,"Private","Bachelors","Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
37,"Local-gov","Some-college","Married-spouse-absent","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
29,"Private","Assoc-acdm","Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
53,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,66,"United-States","<=50K"
46,"State-gov","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1740,40,"United-States","<=50K"
20,"Private","Some-college","Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
39,"Private","Masters","Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
48,"Private","Some-college","Married-civ-spouse","Prof-specialty","Wife","White","Female",7298,0,40,"United-States",">50K"
38,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","Black","Male",4386,0,48,"United-States","<=50K"
36,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
53,"Private","7th-8th","Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,56,"United-States","<=50K"
29,"Private","HS-grad","Never-married","Craft-repair","Not-in-family","White","Male",0,1974,35,"United-States","<=50K"
64,"Private","7th-8th","Married-civ-spouse","Adm-clerical","Husband","White","Male",2580,0,50,"United-States","<=50K"
34,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
41,"Local-gov","Bachelors","Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private","HS-grad","Divorced","Exec-managerial","Unmarried","White","Female",0,0,38,"United-States","<=50K"
22,"Private","Some-college","Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Private","12th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
36,"Private","Some-college","Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
47,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K"
33,"Private","Some-college","Separated","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private","Some-college","Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,40,"United-States","<=50K"
33,"Private","Some-college","Never-married","Tech-support","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
24,"Private","HS-grad","Married-civ-spouse","Transport-moving","Own-child","White","Female",0,0,40,"United-States","<=50K"
47,"Local-gov","Some-college","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
48,"Self-emp-inc","10th","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
28,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
33,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
44,"Private","Bachelors","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1977,40,"United-States",">50K"
33,"Local-gov","Assoc-voc","Never-married","Protective-serv","Not-in-family","White","Male",0,0,56,"United-States","<=50K"
26,"Private","Some-college","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
22,"Private","Assoc-voc","Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
34,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
31,"Self-emp-inc","Some-college","Never-married","Exec-managerial","Own-child","White","Male",0,0,45,"United-States","<=50K"
38,"Local-gov","Assoc-voc","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
51,"Self-emp-not-inc","Some-college","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
36,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private","Some-college","Married-civ-spouse","Protective-serv","Husband","White","Male",7688,0,54,"United-States",">50K"
64,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",0,0,15,"United-States",">50K"
24,"Private","Some-college","Never-married","Machine-op-inspct","Own-child","White","Male",0,0,55,"United-States","<=50K"
21,"State-gov","Some-college","Never-married","Exec-managerial","Own-child","White","Female",0,0,20,"United-States","<=50K"
28,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
41,"Self-emp-inc","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
17,"Private","9th","Never-married","Other-service","Own-child","White","Male",0,0,16,"United-States","<=50K"
58,"Private","Doctorate","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
50,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",0,0,8,"United-States","<=50K"
30,"Private","11th","Married-spouse-absent","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"Mexico","<=50K"
47,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
24,"Private","Some-college","Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
50,"Federal-gov","Some-college","Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States","<=50K"
29,"Private","Masters","Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"Europe","<=50K"
31,"Self-emp-not-inc","Doctorate","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
40,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States",">50K"
31,"Private","Some-college","Never-married","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
53,"Private","9th","Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K"
33,"Private","HS-grad","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
43,"Private","Bachelors","Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Private","Some-college","Married-civ-spouse","Exec-managerial","Wife","White","Female",7688,0,50,"United-States",">50K"
38,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States",">50K"
18,"Private","11th","Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K"
50,"Private","HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
78,"Private","HS-grad","Widowed","Sales","Unmarried","White","Female",2329,0,12,"United-States","<=50K"
27,"Private","11th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Private","Some-college","Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K"
24,"State-gov","Bachelors","Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private","Some-college","Never-married","Sales","Own-child","White","Male",0,1602,15,"United-States","<=50K"
25,"Private","Masters","Never-married","Prof-specialty","Own-child","White","Male",0,0,35,"United-States","<=50K"
34,"Private","Bachelors","Divorced","Sales","Not-in-family","White","Female",0,0,50,"United-States",">50K"
30,"Self-emp-inc","Assoc-voc","Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States","<=50K"
37,"Federal-gov","Masters","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
38,"Private","HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States",">50K"
67,"Without-pay","HS-grad","Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,12,"Asia","<=50K"
35,"Private","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States","<=50K"
75,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United-States","<=50K"
47,"Private","Some-college","Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States","<=50K"
23,"Private","10th","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
51,"Federal-gov","HS-grad","Divorced","Adm-clerical","Not-in-family","White","Female",0,0,8,"United-States","<=50K"
42,"Local-gov","HS-grad","Divorced","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
32,"Private","Some-college","Married-civ-spouse","Tech-support","Wife","White","Female",0,0,32,"United-States",">50K"
54,"Private","HS-grad","Separated","Sales","Unmarried","White","Female",0,0,35,"United-States","<=50K"
20,"Private","Some-college","Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
39,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
41,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,38,"United-States",">50K"
35,"Private","HS-grad","Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
45,"Local-gov","Bachelors","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",">50K"
27,"Private","Bachelors","Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc","7th-8th","Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States",">50K"
41,"Private","HS-grad","Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
22,"Private","Some-college","Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
55,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","Black","Male",15024,0,40,"United-States",">50K"
25,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"Private","Some-college","Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
20,"Private","Some-college","Never-married","Machine-op-inspct","Other-relative","Black","Female",0,0,35,"United-States","<=50K"
67,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,16,"United-States","<=50K"
44,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
42,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
29,"Local-gov","Some-college","Never-married","Adm-clerical","Not-in-family","Other","Male",0,0,40,"South-America","<=50K"
48,"Private","Some-college","Never-married","Craft-repair","Unmarried","White","Female",0,0,38,"United-States",">50K"
25,"Private","HS-grad","Never-married","Adm-clerical","Other-relative","Black","Female",0,0,40,"United-States","<=50K"
31,"Private","HS-grad","Divorced","Other-service","Unmarried","White","Female",0,0,99,"United-States",">50K"
48,"Private","Bachelors","Married-spouse-absent","Sales","Unmarried","White","Female",0,2472,70,"United-States",">50K"
40,"Private","Masters","Divorced","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
26,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
28,"Private","HS-grad","Married-civ-spouse","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
52,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
